,ihs_match,PRODUCT,ROUTE,TECHNOLOGY,LICENSOR
1910,POLYPROPYLENE BY A BULK SLURRY PHASE LOOP REACTOR PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,GULF
1909,POLYPROPYLENE BY A LOOP REACTOR PROCESS WITH SUPERCRITICAL PROPANE DILUENT (BOREALIS),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,GULF
1919,POLYPROPYLENE BY THE LOOP REACTOR PROCESS LOW TEMPERATURE (75°C [167°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,GULF
1907,POLYPROPYLENE BY THE LOOP REACTOR PROCESS SUPERCRITICAL (110°C [230°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,GULF
1918,POLYPROPYLENE FROM NATURAL GAS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,GULF
1908,POLYPROPYLENE HOMOPOLYMER BY A VERTICAL STIRRED BED GAS PHASE PROCESS (BASF),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,GULF
1911,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A BULK PROCESS SIMILAR TO SPHERIPOL PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,GULF
1912,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A FLUIDIZED BED GAS-PHASE PROCESS SIMILAR TO UNIPOL PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,GULF
1913,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A GAS-PHASE PROCESS SIMILAR TO SPHERIZONE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,GULF
1914,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A HORIZONTAL STIRRED BED GAS-PHASE PROCESS SIMILAR TO INNOVENE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,GULF
1915,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A VERTICAL STIRRED-BED PROCESS SIMILAR TO NOVOLEN PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,GULF
1916,POLYPROPYLENE VIA BASELLS MULTIZONE CIRCULATING REACTOR (MZCR) PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,GULF
1917,RECYCLING OF POLYPROPYLENE WASTE BASED ON THE PURECYCLE™ PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,GULF
1910,POLYPROPYLENE BY A BULK SLURRY PHASE LOOP REACTOR PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HERCULES
1909,POLYPROPYLENE BY A LOOP REACTOR PROCESS WITH SUPERCRITICAL PROPANE DILUENT (BOREALIS),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HERCULES
1919,POLYPROPYLENE BY THE LOOP REACTOR PROCESS LOW TEMPERATURE (75°C [167°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HERCULES
1907,POLYPROPYLENE BY THE LOOP REACTOR PROCESS SUPERCRITICAL (110°C [230°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HERCULES
1918,POLYPROPYLENE FROM NATURAL GAS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HERCULES
1908,POLYPROPYLENE HOMOPOLYMER BY A VERTICAL STIRRED BED GAS PHASE PROCESS (BASF),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HERCULES
1911,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A BULK PROCESS SIMILAR TO SPHERIPOL PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HERCULES
1912,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A FLUIDIZED BED GAS-PHASE PROCESS SIMILAR TO UNIPOL PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HERCULES
1913,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A GAS-PHASE PROCESS SIMILAR TO SPHERIZONE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HERCULES
1914,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A HORIZONTAL STIRRED BED GAS-PHASE PROCESS SIMILAR TO INNOVENE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HERCULES
1915,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A VERTICAL STIRRED-BED PROCESS SIMILAR TO NOVOLEN PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HERCULES
1916,POLYPROPYLENE VIA BASELLS MULTIZONE CIRCULATING REACTOR (MZCR) PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HERCULES
1917,RECYCLING OF POLYPROPYLENE WASTE BASED ON THE PURECYCLE™ PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HERCULES
1910,POLYPROPYLENE BY A BULK SLURRY PHASE LOOP REACTOR PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HIMONT
1909,POLYPROPYLENE BY A LOOP REACTOR PROCESS WITH SUPERCRITICAL PROPANE DILUENT (BOREALIS),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HIMONT
1919,POLYPROPYLENE BY THE LOOP REACTOR PROCESS LOW TEMPERATURE (75°C [167°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HIMONT
1907,POLYPROPYLENE BY THE LOOP REACTOR PROCESS SUPERCRITICAL (110°C [230°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HIMONT
1918,POLYPROPYLENE FROM NATURAL GAS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HIMONT
1908,POLYPROPYLENE HOMOPOLYMER BY A VERTICAL STIRRED BED GAS PHASE PROCESS (BASF),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HIMONT
1911,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A BULK PROCESS SIMILAR TO SPHERIPOL PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HIMONT
1912,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A FLUIDIZED BED GAS-PHASE PROCESS SIMILAR TO UNIPOL PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HIMONT
1913,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A GAS-PHASE PROCESS SIMILAR TO SPHERIZONE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HIMONT
1914,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A HORIZONTAL STIRRED BED GAS-PHASE PROCESS SIMILAR TO INNOVENE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HIMONT
1915,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A VERTICAL STIRRED-BED PROCESS SIMILAR TO NOVOLEN PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HIMONT
1916,POLYPROPYLENE VIA BASELLS MULTIZONE CIRCULATING REACTOR (MZCR) PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HIMONT
1917,RECYCLING OF POLYPROPYLENE WASTE BASED ON THE PURECYCLE™ PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HIMONT
1910,POLYPROPYLENE BY A BULK SLURRY PHASE LOOP REACTOR PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HOECHST
1909,POLYPROPYLENE BY A LOOP REACTOR PROCESS WITH SUPERCRITICAL PROPANE DILUENT (BOREALIS),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HOECHST
1919,POLYPROPYLENE BY THE LOOP REACTOR PROCESS LOW TEMPERATURE (75°C [167°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HOECHST
1907,POLYPROPYLENE BY THE LOOP REACTOR PROCESS SUPERCRITICAL (110°C [230°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HOECHST
1918,POLYPROPYLENE FROM NATURAL GAS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HOECHST
1908,POLYPROPYLENE HOMOPOLYMER BY A VERTICAL STIRRED BED GAS PHASE PROCESS (BASF),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HOECHST
1911,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A BULK PROCESS SIMILAR TO SPHERIPOL PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HOECHST
1912,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A FLUIDIZED BED GAS-PHASE PROCESS SIMILAR TO UNIPOL PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HOECHST
1913,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A GAS-PHASE PROCESS SIMILAR TO SPHERIZONE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HOECHST
1914,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A HORIZONTAL STIRRED BED GAS-PHASE PROCESS SIMILAR TO INNOVENE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HOECHST
1915,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A VERTICAL STIRRED-BED PROCESS SIMILAR TO NOVOLEN PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HOECHST
1916,POLYPROPYLENE VIA BASELLS MULTIZONE CIRCULATING REACTOR (MZCR) PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HOECHST
1917,RECYCLING OF POLYPROPYLENE WASTE BASED ON THE PURECYCLE™ PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,HOECHST
1910,POLYPROPYLENE BY A BULK SLURRY PHASE LOOP REACTOR PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,ICI
1909,POLYPROPYLENE BY A LOOP REACTOR PROCESS WITH SUPERCRITICAL PROPANE DILUENT (BOREALIS),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,ICI
1919,POLYPROPYLENE BY THE LOOP REACTOR PROCESS LOW TEMPERATURE (75°C [167°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,ICI
1907,POLYPROPYLENE BY THE LOOP REACTOR PROCESS SUPERCRITICAL (110°C [230°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,ICI
1918,POLYPROPYLENE FROM NATURAL GAS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,ICI
1908,POLYPROPYLENE HOMOPOLYMER BY A VERTICAL STIRRED BED GAS PHASE PROCESS (BASF),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,ICI
1911,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A BULK PROCESS SIMILAR TO SPHERIPOL PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,ICI
1912,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A FLUIDIZED BED GAS-PHASE PROCESS SIMILAR TO UNIPOL PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,ICI
1913,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A GAS-PHASE PROCESS SIMILAR TO SPHERIZONE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,ICI
1914,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A HORIZONTAL STIRRED BED GAS-PHASE PROCESS SIMILAR TO INNOVENE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,ICI
1915,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A VERTICAL STIRRED-BED PROCESS SIMILAR TO NOVOLEN PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,ICI
1916,POLYPROPYLENE VIA BASELLS MULTIZONE CIRCULATING REACTOR (MZCR) PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,ICI
1917,RECYCLING OF POLYPROPYLENE WASTE BASED ON THE PURECYCLE™ PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,ICI
1910,POLYPROPYLENE BY A BULK SLURRY PHASE LOOP REACTOR PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,IDEMITSU PC
1909,POLYPROPYLENE BY A LOOP REACTOR PROCESS WITH SUPERCRITICAL PROPANE DILUENT (BOREALIS),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,IDEMITSU PC
1919,POLYPROPYLENE BY THE LOOP REACTOR PROCESS LOW TEMPERATURE (75°C [167°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,IDEMITSU PC
1907,POLYPROPYLENE BY THE LOOP REACTOR PROCESS SUPERCRITICAL (110°C [230°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,IDEMITSU PC
1918,POLYPROPYLENE FROM NATURAL GAS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,IDEMITSU PC
1908,POLYPROPYLENE HOMOPOLYMER BY A VERTICAL STIRRED BED GAS PHASE PROCESS (BASF),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,IDEMITSU PC
1911,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A BULK PROCESS SIMILAR TO SPHERIPOL PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,IDEMITSU PC
1912,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A FLUIDIZED BED GAS-PHASE PROCESS SIMILAR TO UNIPOL PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,IDEMITSU PC
1913,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A GAS-PHASE PROCESS SIMILAR TO SPHERIZONE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,IDEMITSU PC
1914,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A HORIZONTAL STIRRED BED GAS-PHASE PROCESS SIMILAR TO INNOVENE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,IDEMITSU PC
1915,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A VERTICAL STIRRED-BED PROCESS SIMILAR TO NOVOLEN PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,IDEMITSU PC
1916,POLYPROPYLENE VIA BASELLS MULTIZONE CIRCULATING REACTOR (MZCR) PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,IDEMITSU PC
1917,RECYCLING OF POLYPROPYLENE WASTE BASED ON THE PURECYCLE™ PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,IDEMITSU PC
1910,POLYPROPYLENE BY A BULK SLURRY PHASE LOOP REACTOR PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUBISHI
1909,POLYPROPYLENE BY A LOOP REACTOR PROCESS WITH SUPERCRITICAL PROPANE DILUENT (BOREALIS),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUBISHI
1919,POLYPROPYLENE BY THE LOOP REACTOR PROCESS LOW TEMPERATURE (75°C [167°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUBISHI
1907,POLYPROPYLENE BY THE LOOP REACTOR PROCESS SUPERCRITICAL (110°C [230°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUBISHI
1918,POLYPROPYLENE FROM NATURAL GAS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUBISHI
1908,POLYPROPYLENE HOMOPOLYMER BY A VERTICAL STIRRED BED GAS PHASE PROCESS (BASF),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUBISHI
1911,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A BULK PROCESS SIMILAR TO SPHERIPOL PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUBISHI
1912,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A FLUIDIZED BED GAS-PHASE PROCESS SIMILAR TO UNIPOL PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUBISHI
1913,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A GAS-PHASE PROCESS SIMILAR TO SPHERIZONE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUBISHI
1914,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A HORIZONTAL STIRRED BED GAS-PHASE PROCESS SIMILAR TO INNOVENE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUBISHI
1915,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A VERTICAL STIRRED-BED PROCESS SIMILAR TO NOVOLEN PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUBISHI
1916,POLYPROPYLENE VIA BASELLS MULTIZONE CIRCULATING REACTOR (MZCR) PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUBISHI
1917,RECYCLING OF POLYPROPYLENE WASTE BASED ON THE PURECYCLE™ PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUBISHI
1910,POLYPROPYLENE BY A BULK SLURRY PHASE LOOP REACTOR PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI
1909,POLYPROPYLENE BY A LOOP REACTOR PROCESS WITH SUPERCRITICAL PROPANE DILUENT (BOREALIS),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI
1919,POLYPROPYLENE BY THE LOOP REACTOR PROCESS LOW TEMPERATURE (75°C [167°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI
1907,POLYPROPYLENE BY THE LOOP REACTOR PROCESS SUPERCRITICAL (110°C [230°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI
1918,POLYPROPYLENE FROM NATURAL GAS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI
1908,POLYPROPYLENE HOMOPOLYMER BY A VERTICAL STIRRED BED GAS PHASE PROCESS (BASF),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI
1911,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A BULK PROCESS SIMILAR TO SPHERIPOL PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI
1912,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A FLUIDIZED BED GAS-PHASE PROCESS SIMILAR TO UNIPOL PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI
1913,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A GAS-PHASE PROCESS SIMILAR TO SPHERIZONE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI
1914,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A HORIZONTAL STIRRED BED GAS-PHASE PROCESS SIMILAR TO INNOVENE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI
1915,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A VERTICAL STIRRED-BED PROCESS SIMILAR TO NOVOLEN PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI
1916,POLYPROPYLENE VIA BASELLS MULTIZONE CIRCULATING REACTOR (MZCR) PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI
1917,RECYCLING OF POLYPROPYLENE WASTE BASED ON THE PURECYCLE™ PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI
1910,POLYPROPYLENE BY A BULK SLURRY PHASE LOOP REACTOR PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI PETROCHEMICAL
1909,POLYPROPYLENE BY A LOOP REACTOR PROCESS WITH SUPERCRITICAL PROPANE DILUENT (BOREALIS),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI PETROCHEMICAL
1919,POLYPROPYLENE BY THE LOOP REACTOR PROCESS LOW TEMPERATURE (75°C [167°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI PETROCHEMICAL
1907,POLYPROPYLENE BY THE LOOP REACTOR PROCESS SUPERCRITICAL (110°C [230°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI PETROCHEMICAL
1918,POLYPROPYLENE FROM NATURAL GAS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI PETROCHEMICAL
1908,POLYPROPYLENE HOMOPOLYMER BY A VERTICAL STIRRED BED GAS PHASE PROCESS (BASF),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI PETROCHEMICAL
1911,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A BULK PROCESS SIMILAR TO SPHERIPOL PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI PETROCHEMICAL
1912,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A FLUIDIZED BED GAS-PHASE PROCESS SIMILAR TO UNIPOL PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI PETROCHEMICAL
1913,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A GAS-PHASE PROCESS SIMILAR TO SPHERIZONE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI PETROCHEMICAL
1914,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A HORIZONTAL STIRRED BED GAS-PHASE PROCESS SIMILAR TO INNOVENE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI PETROCHEMICAL
1915,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A VERTICAL STIRRED-BED PROCESS SIMILAR TO NOVOLEN PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI PETROCHEMICAL
1916,POLYPROPYLENE VIA BASELLS MULTIZONE CIRCULATING REACTOR (MZCR) PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI PETROCHEMICAL
1917,RECYCLING OF POLYPROPYLENE WASTE BASED ON THE PURECYCLE™ PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MITSUI PETROCHEMICAL
1910,POLYPROPYLENE BY A BULK SLURRY PHASE LOOP REACTOR PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MONTEDISON
1909,POLYPROPYLENE BY A LOOP REACTOR PROCESS WITH SUPERCRITICAL PROPANE DILUENT (BOREALIS),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MONTEDISON
1919,POLYPROPYLENE BY THE LOOP REACTOR PROCESS LOW TEMPERATURE (75°C [167°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MONTEDISON
1907,POLYPROPYLENE BY THE LOOP REACTOR PROCESS SUPERCRITICAL (110°C [230°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MONTEDISON
1918,POLYPROPYLENE FROM NATURAL GAS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MONTEDISON
1908,POLYPROPYLENE HOMOPOLYMER BY A VERTICAL STIRRED BED GAS PHASE PROCESS (BASF),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MONTEDISON
1911,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A BULK PROCESS SIMILAR TO SPHERIPOL PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MONTEDISON
1912,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A FLUIDIZED BED GAS-PHASE PROCESS SIMILAR TO UNIPOL PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MONTEDISON
1913,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A GAS-PHASE PROCESS SIMILAR TO SPHERIZONE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MONTEDISON
1914,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A HORIZONTAL STIRRED BED GAS-PHASE PROCESS SIMILAR TO INNOVENE PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MONTEDISON
1915,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A VERTICAL STIRRED-BED PROCESS SIMILAR TO NOVOLEN PP PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MONTEDISON
1916,POLYPROPYLENE VIA BASELLS MULTIZONE CIRCULATING REACTOR (MZCR) PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MONTEDISON
1917,RECYCLING OF POLYPROPYLENE WASTE BASED ON THE PURECYCLE™ PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,MONTEDISON
1910,POLYPROPYLENE BY A BULK SLURRY PHASE LOOP REACTOR PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,PHILLIPS PETROLEUM
1909,POLYPROPYLENE BY A LOOP REACTOR PROCESS WITH SUPERCRITICAL PROPANE DILUENT (BOREALIS),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,PHILLIPS PETROLEUM
1919,POLYPROPYLENE BY THE LOOP REACTOR PROCESS LOW TEMPERATURE (75°C [167°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,PHILLIPS PETROLEUM
1907,POLYPROPYLENE BY THE LOOP REACTOR PROCESS SUPERCRITICAL (110°C [230°F]),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,PHILLIPS PETROLEUM
1918,POLYPROPYLENE FROM NATURAL GAS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,PHILLIPS PETROLEUM
1908,POLYPROPYLENE HOMOPOLYMER BY A VERTICAL STIRRED BED GAS PHASE PROCESS (BASF),POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,PHILLIPS PETROLEUM
1911,POLYPROPYLENE HOMOPOLYMER PRODUCTION BY A BULK PROCESS SIMILAR TO SPHERIPOL PROCESS,POLYPROPYLENE,VIRGIN RESIN,PP SLURRY,PHILLIPS PETROLEUM
